cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
65373935,0001,1,,02,20260226,20260226,SP,6921
65374024,0001,1,,02,20260227,20260227,MT,9185
65375498,0001,1,CA9 ESPORTES,02,20260227,20260227,RJ,5819
65385805,0001,1,DANI STUDIO FIT,02,20260227,20260227,RS,8785
65386342,0001,1,R.M-ASSESSORIA ESPORTIVA & SAUDE PARA O CORPO,02,20260227,20260227,RJ,6001
65397590,0001,1,CAMPO ALTA PERFORMANCE,02,20260301,20260301,ES,5699
65405569,0001,1,,02,20260227,20260227,SP,7107
65411618,0001,1,Z5 TEAM,02,20260220,20260220,SP,7071
65418081,0001,1,FORJA FITNESS LTDA,02,20260302,20260302,SC,8353
65421755,0001,1,MOVES STUDIO DE PILATES,02,20260220,20260220,SP,6717
65435086,0001,1,,02,20260302,20260302,SP,7107
65435271,0001,1,CT NATURALEZA - CENTRO DE TREINAMENTO,02,20260303,20260303,MS,9131
60962060,0003,2,,02,20260303,20260303,SP,6425
65465714,0001,1,,02,20260303,20260303,SP,6219
65466877,0001,1,ATLAS TRAINING,02,20260303,20260303,SP,6231
65469945,0001,1,HERMON GOC,02,20260302,20260302,SP,6291
65470123,0001,1,GOLD EVOLUTION FITNESS,02,20260303,20260303,RJ,6001
65475961,0001,1,ALPHA ACADEMIA,02,20260303,20260303,BA,3259
65476661,0001,1,ARTEMIS ACADEMIA,02,20260304,20260304,SP,6835
65478374,0001,1,WENDY LEE HIGH PERFORMANCE,02,20260302,20260302,DF,9701
65484761,0001,1,MFR PERFORMACE LAB,02,20260304,20260304,SP,7075
65492383,0001,1,,02,20260304,20260304,SP,7227
65496136,0001,1,,02,20260302,20260302,MG,4553
65498063,0001,1,,02,20260305,20260305,SP,6875
65503886,0001,1,,02,20260305,20260305,PR,8473
65507193,0001,1,,02,20260304,20260304,RJ,6001
65512743,0001,1,PERFORMANCE ACADEMIA,02,20260305,20260305,PR,7667
65512985,0001,1,TS DE OLIVEIRA,02,20260305,20260305,ES,5703
65521554,0001,1,WVB FITNESS,02,20260303,20260303,DF,9701
65522985,0001,1,ACADEMIA ESTACAO BEM ESTAR,02,20260306,20260306,GO,9477
65525173,0001,1,LV TREINAMENTO PERSONALIZADO E COLETIVO,02,20260306,20260306,MG,2669
65530879,0001,1,LINDSAYPERSONALBH,02,20260306,20260306,MG,4123
65531318,0001,1,LO90+ ESPORTES,02,20260306,20260306,PR,7535
65536374,0001,1,A10 ACADEMIA,02,20260306,20260306,AL,2705
65565677,0001,1,,02,20260309,20260309,PR,7535
65569518,0001,1,TREINAO DE GARAGEM,02,20260309,20260309,SP,7173
65570146,0001,1,VIBEFIT,02,20260306,20260306,MA,0833
65571670,0001,1,,02,20260225,20260225,SP,7107
65572188,0001,1,ACADEMIA SECA,02,20260305,20260305,GO,9221
65581975,0001,1,,02,20260305,20260305,MG,4877
65591569,0001,1,CONCEITO BELLA FORMA,02,20260310,20260310,SC,8105
65591725,0001,1,INSPIRE PILATES MAZZEI,02,20260306,20260306,SP,7107
65594976,0001,1,,02,20260306,20260306,RJ,5813
65609338,0001,1,,02,20260304,20260304,SP,7107
07594978,0835,2,,02,20260311,20260311,AM,0255
65621046,0001,1,STUDIO RENAN AUGUSTO,02,20260311,20260311,SP,7145
65628339,0001,1,,02,20260311,20260311,MT,9067
65629603,0001,1,MUSE STUDIO FITNESS,02,20260311,20260311,SP,7145
65635830,0001,1,ANA BEATRIZ PILATES CLASSICO,02,20260309,20260309,PE,2549
65636658,0001,1,CENTRO DE TREINAMENTOS CORUJAO,02,20260311,20260311,BA,3279
65637101,0001,1,,02,20260312,20260312,PA,0427
12882036,0002,2,VIP ACADEMIAS,02,20260311,20260311,SP,7155
65639471,0001,1,START TRAINIG,02,20260312,20260312,PB,1943
65644274,0001,1,,02,20260312,20260312,RS,8577
65650073,0001,1,YMPACTTO CENTRO DE TREINAMENTO,02,20260311,20260311,BA,3533
65651971,0001,1,,02,20260312,20260312,MG,4101
65652979,0001,1,PERSONAL SOFIA ZAFALON,02,20260307,20260307,SC,8105
65659540,0001,1,DESPERTAR PSICOMOTOR,02,20260312,20260312,SP,7107
65666475,0001,1,FISIO M V,02,20260312,20260312,RJ,5819
65666552,0001,1,,02,20260313,20260313,RJ,5815
65671029,0001,1,,02,20260306,20260306,SP,6251
65677449,0001,1,,02,20260313,20260313,SP,6361
65677491,0001,1,DIEGO ROCHA TREINADOR,02,20260313,20260313,SP,7107
65677939,0001,1,STUDIO PERSONAL ARIANE MEDEIROS,02,20260312,20260312,PI,1073
65679302,0001,1,TEAM GRUBE,02,20260313,20260313,PB,1965
65684804,0001,1,WE FIT,02,20260313,20260313,PE,2531
65697149,0001,1,,02,20260316,20260316,MG,5155
65700118,0001,1,PILATES PURE,02,20260313,20260313,SP,6589
65700394,0001,1,TRIAD MOVIMENT,02,20260316,20260316,PA,0048
65702041,0001,1,SANTO MOVIMENTO,02,20260312,20260312,MG,4123
65702756,0001,1,CLINICA NEUROMOV CAMILA BOMFIM,02,20260316,20260316,BA,3117
65711983,0001,1,,02,20260312,20260312,SP,7099
64713557,0001,1,,02,20260126,20260126,MG,4123
08072295,0138,2,ACADEMIA CASTELO 2 FIT,02,20260317,20260317,MG,4123
65725949,0001,1,JS FITNESS E REABILITACAO,02,20260316,20260316,PR,7777
65734992,0001,1,G2 FIT,02,20260313,20260313,BA,3875
65735236,0001,1,,02,20260309,20260309,RJ,6001
65739139,0001,1,HARMONIE PILATES & TERAPIAS,02,20260317,20260317,PR,7753
65741728,0001,1,CLA CASTALDELLI - CONSULTORIA FITNESS,02,20260304,20260304,SP,6969
65749682,0001,1,GR PERSONAL,02,20260317,20260317,BA,3849
65750354,0001,1,SHEILA SVIERCOSWSKI PERSONAL TRAINER,02,20260317,20260317,PR,7765
65753803,0001,1,DJ ACADEMIA,02,20260317,20260317,PE,2577
65754692,0001,1,,02,20260318,20260318,SP,7107
65755339,0001,1,ACQUA CENTRO ESPORTIVO,02,20260317,20260317,MS,9051
65756063,0001,1,ESPACO FITNESS,02,20260318,20260318,TO,0353
65570801,0001,1,,02,20260306,20260306,MG,4751
65764066,0001,1,,02,20260318,20260318,DF,9701
65766041,0001,1,TEAM VICTORIUM,02,20260316,20260316,SC,8053
65769718,0001,1,,02,20260318,20260318,PR,7535
65784141,0001,1,,02,20260319,20260319,GO,9431
65788751,0001,1,BRUNO CAVALCANTE PERSONAL,02,20260306,20260306,SP,7107
65789202,0001,1,G.A STUDIO TRAINING,02,20260318,20260318,RJ,5853
65801510,0001,1,PEDAL HOUSE,02,20260320,20260320,MT,9777
65802847,0001,1,ACADEMIA 4 ESTACOES,02,20260320,20260320,ES,5699
45399099,0002,2,,02,20260320,20260320,CE,9855
65807474,0001,1,EXTREME ACADEMIA,02,20260320,20260320,RJ,5833
65808802,0001,1,THE ONE,02,20260319,20260319,RJ,5847
65813452,0001,1,EMDIA,02,20260319,20260319,DF,9701
65821190,0001,1,ACADEMIA MONSTER,02,20260319,20260319,AM,0255
65834219,0001,1,FE DELAZERI PERSONAL TRAINER,02,20260309,20260309,RS,8729
65835768,0001,1,ACADEMIA LOGAN,02,20260317,20260317,AM,0263
65846215,0001,1,BM PERFORMANCE,02,20260318,20260318,RJ,6001
65847647,0001,1,STUDIO VYVA,02,20260323,20260323,SP,2951
65860643,0001,1,ALPHA CROSS,02,20260324,20260324,SC,5543
65861412,0001,1,,02,20260319,20260319,SP,7047
65870558,0001,1,ACADEMIA OLD SCHOOL GYM,02,20260318,20260318,SC,8047
65871812,0001,1,STUDIO DE PILATES NADJANE E JACIANE,02,20260317,20260317,PE,2337
65876477,0001,1,SKYFIT INOCOOP,02,20260324,20260324,SP,6979
10821898,0003,2,COMPLEXO VIDA SAUDAVEL,02,20260325,20260325,RN,1619
65896547,0001,1,A1 FITNESS,02,20260325,20260325,PB,2153
65900551,0001,1,LEON TREINAMENTO FISICO,02,20260324,20260324,BA,3573
65908887,0001,1,,02,20260325,20260325,PR,7935
65915082,0001,1,TEAM RANY,02,20260326,20260326,MG,5027
65920909,0001,1,FERREIRA PILATES & FISIOTERAPIA,02,20260324,20260324,MG,4123
65921077,0001,1,MOOVEX ACADEMIA,02,20260325,20260325,MA,0733
65926424,0001,1,,02,20260326,20260326,RN,1761
65928243,0001,1,CENTER LIFE,02,20260326,20260326,MS,9123
65940456,0001,1,ACADEMIA PRIME SAUDE,02,20260327,20260327,BA,3515
65945322,0001,1,RIO FITNESS ACADEMIA LTDA,02,20260326,20260326,SP,6981
65952678,0001,1,,02,20260325,20260325,PB,2051
65952807,0001,1,ULTRA ACADEMIA,02,20260327,20260327,ES,5625
65953727,0001,1,MS SAUDE E TREINAMENTO,02,20260327,20260327,SP,7107
65954776,0001,1,,02,20260327,20260327,RS,8801
65958203,0001,1,ACADEMIA MULTIFORMAS,02,20260323,20260323,BA,3613
65969306,0001,1,,02,20260327,20260327,MG,4069
65973218,0001,1,FUNCIONAL SUPERA SAUDE E PERFORMANCE,02,20260327,20260327,DF,9701
65984693,0001,1,,02,20260330,20260330,SP,7107
65984839,0001,1,IRON GYM FITNESS,02,20260330,20260330,SP,6207
54388769,0002,2,VIBE ACADEMIA,02,20260330,20260330,PE,2349
65997848,0001,1,PULSE FIT,02,20260330,20260330,AP,0605
66001197,0001,1,TAINA ZEMIANI PILATES & MOVIMENTO,02,20260331,20260331,RS,8667
66010098,0001,1,,02,20260331,20260331,MG,4643
66011755,0001,1,MOVE,02,20260327,20260327,BA,3593
66021823,0001,1,TEKA FORCE FIT,02,20260324,20260324,SP,6607
66023702,0001,1,DC MOVIMENTO,02,20260331,20260331,CE,1443
66036490,0001,1,,02,20260401,20260401,GO,9373
66056427,0001,1,OBJETIVO FITNESS,02,20260313,20260313,RJ,5867
66058651,0001,1,,02,20260401,20260401,SP,6635
63130352,0001,1,CT UNI ANDAIA,02,20251010,20251010,BA,3873
66087062,0001,1,,02,20260406,20260406,BA,3433
62342149,0001,1,,02,20250821,20250821,SP,7107
66095314,0001,1,BIO HEALTH,02,20260311,20260311,PE,2531
66098627,0001,1,,02,20260402,20260402,SP,7047
66101008,0001,1,MOVE FIT,02,20260406,20260406,MA,0909
66106530,0001,1,VILA FITNESS,02,20260402,20260402,AM,0241
66107505,0001,1,GIRO POWER SPINNING BUNGEE E AULAS FITNESS,02,20260406,20260406,SP,6229
66108052,0001,1,,02,20260406,20260406,SP,6789
66110300,0001,1,OXY ACADEMIA,02,20260406,20260406,PB,2051
66115495,0001,1,CTN 360,02,20260406,20260406,RJ,5801
66115506,0001,1,ACADEMIA BLACK FIT,02,20260402,20260402,MT,9151
66116469,0001,1,AVANTE ACADEMIA,02,20260406,20260406,RJ,5883
66121651,0001,1,DESPAIGNE TREINAMENTO PERSONALIZADO,02,20260407,20260407,MG,5403
66124901,0001,1,MEU JOELHO NOVO,02,20260325,20260325,SP,7107
66126144,0001,1,VIVA MAIS,02,20260402,20260402,ES,5703
66132834,0001,1,ARX PERFORMANCE,02,20260407,20260407,SC,8105
66133779,0001,1,PHD ESPORTES OSTERNAK,02,20260406,20260406,PR,7535
66137055,0001,1,RODRIGO TREINAMENTO PERSONALIZADO,02,20260407,20260407,SP,7107
66142331,0001,1,CENTRO DE TREINAMENTO ACQUA,02,20260402,20260402,SP,6739
66144608,0001,1,PRIME FIT ACADEMIA,02,20260408,20260408,PB,1985
66146136,0001,1,MS FITNESS ACADEMIA,02,20260408,20260408,MA,0897
66146502,0001,1,L1 FITNESS,02,20260408,20260408,PB,1971
19020658,0003,2,,02,20260408,20260408,SP,6511
66146800,0001,1,LEVE STUDIO PILATES,02,20260408,20260408,SE,3169
66157806,0001,1,STARFIT,02,20260409,20260409,GO,9359
66159504,0001,1,,02,20260402,20260402,SP,6295
66164665,0001,1,,02,20260406,20260406,SP,7107
66167087,0001,1,LUCAS TESKE DESENVOLVIMENTO PSICOMOTOR INFANTIL,02,20260409,20260409,SC,8291
66168880,0001,1,,02,20260408,20260408,RS,8801
66180078,0001,1,CT LIFE UP,02,20260409,20260409,RS,8791
22961837,0002,2,ACADEMIA CORPO E SAUDE,02,20260410,20260410,CE,1395
66188471,0001,1,,02,20260408,20260408,SP,6377
66193353,0001,1,,02,20260410,20260410,SP,6949
66195612,0001,1,SMALL FITNESS,02,20260410,20260410,MG,4715
66198429,0001,1,MOVER,02,20260409,20260409,RJ,6001
66213419,0001,1,CENTRO DE TREINAMENTO CAROLINE MASIERO,02,20260331,20260331,RS,8589
66218879,0001,1,ACADEMIA MIX GYM,02,20260413,20260413,CE,1389
66227457,0001,1,KELLY DE MESQUITA GOMES STUDIO DE PILATES,02,20260410,20260410,BA,3661
66230021,0001,1,CT MF,02,20260413,20260413,PE,2399
66248104,0001,1,ELITE/CESEA SAD,02,20260414,20260414,GO,9677
66250081,0001,1,LUCAS PEREIRA - PERSONAL,02,20260414,20260414,SP,7075
66258962,0001,1,HC TREINAMENTO PARA FUTEBOL,02,20260414,20260414,ES,5705
66263537,0001,1,BELLAFITM,02,20260414,20260414,SP,7107
66265657,0001,1,UPFIT,02,20260414,20260414,SP,6177
66269666,0001,1,ALINE KROL PILATES,02,20260414,20260414,PR,7667
66270446,0001,1,BA FITNESS,02,20260414,20260414,SP,7107
07594978,0845,2,,02,20260415,20260415,PR,7667
66277595,0001,1,THALITA FARIA PILATES E FISIOTERAPIA,02,20260414,20260414,SP,6479
66289444,0001,1,WILLIAM FIN CONSULTORIA DE TREINAMENTO,02,20260415,20260415,RS,8785
66293919,0001,1,ACADEMIA BOA FORMA,02,20260416,20260416,PR,7631
07594978,0855,2,,02,20260416,20260416,SP,7107
07594978,0856,2,,02,20260416,20260416,SP,6551
07594978,0857,2,,02,20260416,20260416,SP,6789
07594978,0859,2,,02,20260416,20260416,DF,9701
07594978,0862,2,,02,20260416,20260416,DF,9701
66300059,0001,1,,02,20260416,20260416,DF,9701
66302866,0001,1,STUDIO 939,02,20260415,20260415,PB,1965
66308376,0001,1,ACTION 360,02,20260416,20260416,SP,7107
66310833,0001,1,PERSONAL LETICIA SOUZA,02,20260416,20260416,ES,5705
66312040,0001,1,PRIME STUDIO FITNESS,02,20260416,20260416,MT,9067
66313596,0001,1,J. NAVES ASSESSORIA ESPORTIVA LTDA,02,20260416,20260416,MG,5403
66316765,0001,1,WINNER TENNIS CLUB,02,20260416,20260416,CE,1447
66317620,0001,1,,02,20260415,20260415,SP,6113
07594978,0868,2,,02,20260417,20260417,BA,3849
07594978,0870,2,,02,20260417,20260417,ES,5705
66327257,0001,1,STUDIO DE PILATES SIMAS,02,20260417,20260417,ES,5625
66328013,0001,1,,02,20260416,20260416,SP,7107
66329791,0001,1,**,02,20260416,20260416,SC,8047
66341968,0001,1,,08,20260526,20260418,PB,2051
66350050,0001,1,,02,20260416,20260416,PR,7535
66351683,0001,1,,02,20260414,20260414,RJ,5825
66353575,0001,1,,02,20260226,20260226,RJ,2909
66357225,0001,1,,02,20260420,20260420,RJ,5869
60949392,0017,2,,02,20260421,20260421,GO,9625
66387558,0001,1,IRON FIT,02,20260422,20260422,SP,6135
66388282,0001,1,MACIEL SILVA ESPORTES,02,20260422,20260422,PE,2457
66388507,0001,1,CONSULTORIA FISICA PLANEJADA,02,20260407,20260407,SC,8105
66389245,0001,1,PRELDMS,02,20260422,20260422,BA,3669
66393692,0001,1,RAFAEL STEFANO SAUDE E PERFORMANCE,02,20260414,20260414,SP,7107
66400160,0001,1,VIVA + FITNESS,02,20260423,20260423,ES,5657
66402575,0001,1,ACADEMIA FAMILY FITNESS,02,20260423,20260423,BA,3533
66405015,0001,1,PERFOMACE ACADEMIA,02,20260423,20260423,MS,9813
66407028,0001,1,LNF PERSONAL TRAINER,02,20260423,20260423,RS,8801
66412571,0001,1,,02,20260415,20260415,SP,7149
66423759,0001,1,ESPACO FITNESS ACADEMIA,02,20260423,20260423,ES,5663
66424423,0001,1,FORCA FITNESS,02,20260424,20260424,MG,4337
66432508,0001,1,ATELIE DO CORPO,02,20260424,20260424,PE,2351
66435577,0001,1,ANA PAULA CAETANO SOARES,02,20260423,20260423,SP,6425
07594978,0878,2,,02,20260424,20260424,MG,4123
07594978,0881,2,,02,20260424,20260424,RO,0003
66438848,0001,1,PERSONAL JAILLAINY CRISTINA RODRIGUES DE MORAIS,02,20260424,20260424,MT,0123
66439194,0001,1,,02,20260424,20260424,SP,7175
66439298,0001,1,MOVEX,02,20260424,20260424,MG,4733
66458826,0001,1,DELTA FORCE ACADEMIA,02,20260427,20260427,MA,0961
37351362,0002,2,PONTO DA BELEZA,02,20260427,20260427,PE,2563
66473449,0001,1,,02,20260424,20260424,MS,9165
66475102,0001,1,,02,20260423,20260423,MG,4123
66476500,0001,1,,02,20260427,20260427,ES,5617
66477727,0001,1,,02,20260427,20260427,SP,7099
66487917,0001,1,,02,20260424,20260424,PR,7535
66488186,0001,1,,02,20260424,20260424,BA,3849
66490866,0001,1,,02,20260424,20260424,PR,7535
66510647,0001,1,ESTACAO 08 TRAINING CLUB,02,20260428,20260428,RJ,5883
66513283,0001,1,ALKA ACADEMIA,02,20260428,20260428,SP,6163
51241829,0006,2,SIMPLIFIT ACADEMIAS,02,20260429,20260429,PI,1219
66526694,0001,1,GLM GYM,02,20260429,20260429,RJ,5869
66527095,0001,1,SJ CENTRO INTEGRADO,02,20260428,20260428,ES,5663
66527214,0001,1,VIBE FIT ACADEMIA,02,20260429,20260429,DF,9701
66529144,0001,1,ALEX RISSONI,02,20260427,20260427,SP,6713
55969756,0002,2,,02,20260430,20260430,SP,7107
66535504,0001,1,,02,20260428,20260428,ES,5705
66535546,0001,1,,02,20260428,20260428,ES,5677
66549137,0001,1,,02,20260430,20260430,SP,6639
64759015,0002,2,,02,20260430,20260430,ES,5711
66550706,0001,1,CT RW,02,20260430,20260430,PE,2457
66577989,0001,1,NEXUS FITNESS,02,20260430,20260430,RJ,5813
66582866,0001,1,PREMIUM FIT ACADEMIA,02,20260428,20260428,RS,8599
66590246,0001,1,JULIANA BRENDA SANTIAGO DA SILVA - STUDIO,02,20260430,20260430,PE,2457
66595012,0001,1,RARO PILATES TAMBAU DRA KALLINE MAGNAGO,02,20260504,20260504,PB,2051
66603712,0001,1,RAMAYCON S SANTOS PERSONAL TRAINER,02,20260505,20260505,GO,9571
66604202,0001,1,,02,20260505,20260505,CE,1559
59545092,0003,2,,02,20260505,20260505,SP,6715
66617059,0001,1,ACADEMIA AD3 CURITIBA - UNIDADE 61,02,20260505,20260505,PR,7535
66623057,0001,1,PERSONAL GUSTAVO FERREIRA,02,20260504,20260504,SP,7107
66626933,0001,1,ELEVE-SE PILATES LTDA,02,20260505,20260505,SP,7075
66627049,0001,1,STRATOS LEGACY GYM ACADEMIAS,02,20260506,20260506,SP,7107
66628912,0001,1,,02,20260506,20260506,SP,6921
66636600,0001,1,STUDIO VITA LIFE,02,20260506,20260506,SP,7107
66648764,0001,1,IMPACTO FITNESS,02,20260506,20260506,PB,1909
66651256,0001,1,,02,20260506,20260506,RS,8835
66661805,0001,1,DOCTORFIT VILA LEOPOLDINA,02,20260507,20260507,SP,7107
38708096,0003,2,,02,20260507,20260507,AM,0255
58243150,0006,2,PH.D SPORTS MARTENDAL,02,20260507,20260507,SC,8183
07594978,0884,2,,02,20260508,20260508,RJ,5819
66684783,0001,1,ACADEMIA FORCA NATURAL,02,20260508,20260508,PB,2159
66705668,0001,1,,02,20260511,20260511,CE,1559
66705950,0001,1,,02,20260508,20260508,RS,8599
66707703,0001,1,ACADEMIRA RD FIT,02,20260224,20260224,MT,9167
44475313,0002,2,,02,20260511,20260511,PR,7623
05239361,0034,2,,02,20260511,20260511,SP,7107
66717482,0001,1,CENTRO ESPORTIVO INTRAFIT,02,20260511,20260511,PR,7777
66724007,0001,1,AMAZONAS COMPANY,02,20260511,20260511,PA,0535
66730587,0001,1,SAVIOLA TEAM,02,20260512,20260512,MG,4723
66738714,0001,1,SIGA ME PILATES,02,20260512,20260512,MA,0767
66741445,0001,1,ARIANE CHACON PERFORMANCE TRAINING,02,20260506,20260506,SP,6847
66745515,0001,1,FISIO ICARAI FITNESS PRIME,02,20260512,20260512,RJ,5865
66753169,0001,1,VITAL FISIOTERAPIA E PILATES,02,20260511,20260511,BA,3849
66775151,0001,1,MR STUDIO DE PILATES,02,20260513,20260513,GO,9511
66786359,0001,1,,02,20260513,20260513,SP,6619
66790732,0001,1,,02,20260514,20260514,SP,6291
66791959,0001,1,,02,20260514,20260514,SP,6713
66801901,0001,1,,02,20260514,20260514,BA,3691
63621876,0001,1,ACADEMIA MAROMBA HOUSE,02,20251111,20251111,PB,2051
66806056,0001,1,PALESTRA FITNESS,02,20260514,20260514,RS,8745
66809209,0001,1,RMR ESPACO FITNESS,02,20260513,20260513,MG,5443
66810294,0001,1,,02,20260515,20260515,DF,9701
66814090,0001,1,TAVARES TRAINING FITNESS,02,20260515,20260515,MG,4365
66827827,0001,1,MORETI E NERY CENTRO DE LUTAS,02,20260515,20260515,SP,6425
66834852,0001,1,,02,20260515,20260515,SP,6313
66850486,0001,1,CORRENDO COM IGOR,02,20260518,20260518,PE,2531
66851895,0001,1,VICTOR MARCELLINO FITNESS,02,20260518,20260518,SP,6181
66853643,0001,1,STUDIO CORECORPUS,02,20260519,20260519,SE,3241
66856745,0001,1,CTZ - CENTRO DE TREINAMENTO ZIROLDO,02,20260518,20260518,SP,7107
66385214,0001,1,FIDELE FITNESS,02,20260422,20260422,RN,1789
66862419,0001,1,N4 PERFORMANCE,02,20260519,20260519,CE,1455
66868832,0001,1,INDEPENDENCE FIT,02,20260519,20260519,RN,1797
66876302,0001,1,,02,20260519,20260519,SP,7231
66885622,0001,1,,02,20260518,20260518,MG,4371
66887565,0001,1,LEO COLIN PERSONAL TRAINER,02,20260519,20260519,SP,6979
59310139,0003,2,ACADEMIA AD3 TIMBO UNIDADE 63,02,20260520,20260520,SC,8357
66890151,0001,1,IMPULSE GYM,02,20260520,20260520,RJ,5911
66892410,0001,1,,02,20260520,20260520,SC,8179
66895583,0001,1,TICUM,02,20260520,20260520,PR,7535
66900107,0001,1,,02,20260520,20260520,CE,1389
66903213,0001,1,,02,20260521,20260521,MA,0921
66904297,0001,1,,02,20260521,20260521,ES,5705
66907315,0001,1,NOVO FUTURO,02,20260520,20260520,MG,4079
66908358,0001,1,J FITNESS ACADEMIA DE GINASTICA,02,20260521,20260521,PB,1985
66914125,0001,1,,02,20260521,20260521,MG,4123
66915263,0001,1,SAUDE & MENTE EM EQUILIBRIO,02,20260521,20260521,GO,9305
66926761,0001,1,IMAX STUDIO PERFOMANCE,02,20260521,20260521,PE,2549
66927131,0001,1,FWTRAINER,02,20260521,20260521,SP,2951
66931355,0001,1,TT GOLD TREINAMENTOS,02,20260511,20260511,SP,7017
66931985,0001,1,LORENA MEIRA STUDIO PILATES,02,20260522,20260522,PR,7603
66933836,0001,1,MARLON CASTELLON DA COSTA,02,20260522,20260522,PR,7535
66934299,0001,1,STUDIO E CLINICA ALIVIO DA DOR,02,20260522,20260522,RJ,5897
66967942,0001,1,,02,20260513,20260513,SP,7107
66968503,0001,1,ATX MARICA,02,20260519,20260519,RJ,5853
66971566,0001,1,M FITNESS,02,20260525,20260525,SP,6223
66980690,0001,1,NEUROPERFORMACE,02,20260518,20260518,RN,1779
66985253,0001,1,ACADEMIA CORPO E SAUDE,02,20260526,20260526,GO,9595
66985970,0001,1,IRON FITNESS ACADEMY,02,20260526,20260526,MA,0793
66995874,0001,1,POWER HOUSE STUDIO DE PILATES E TREINAMENTO FISICO,02,20260526,20260526,PB,2051
16888515,0002,2,UNIAO ESPORTE CLUBE 2,02,20260527,20260527,MS,9011
67006132,0001,1,VIDEIRACF BOX,02,20260527,20260527,SC,8379
67009106,0001,1,SUSSUARANA CROSS,02,20260526,20260526,PE,2323
67013362,0001,1,KOMODO CT,02,20260526,20260526,DF,9701
67013667,0001,1,LAURA ACADEMIA,02,20260527,20260527,RO,0979
67015710,0001,1,,02,20260526,20260526,ES,5699
67019689,0001,1,STEFANNI SAD,02,20260526,20260526,SP,7107
67020351,0001,1,FERON FITNESS,02,20260527,20260527,PE,2601
67023207,0001,1,GIARETTA PERSONAL,02,20260525,20260525,MT,9067
67030067,0001,1,INFINITY MOVEMENT - IM,02,20260526,20260526,SC,8039
67042117,0001,1,PRIME GYM,02,20260528,20260528,RR,0301
67043437,0001,1,CT 04 EXTREMOZ,02,20260525,20260525,RN,1671
67071962,0001,1,ALONGUE VIDA,02,20260529,20260529,PE,2531
42170113,0003,2,LION FITNESS,02,20260601,20260601,BA,1112
67093004,0001,1,SOFYA FIT,08,20260601,20260430,CE,1327
67098433,0001,1,,02,20260601,20260601,DF,9701
67102902,0001,1,ONE LIFE,02,20260601,20260601,RN,1621
67107720,0001,1,ESTUDIOS SOUL FIT,02,20260602,20260602,MG,5035
67110476,0001,1,CT AQUARIOS,02,20260525,20260525,BA,3965
67120467,0001,1,FALCOM GYM 1.0,02,20260602,20260602,PI,0312
67125141,0001,1,FABIO ARRUDA PERSONAL TRAINER,02,20260602,20260602,PR,7509
67129698,0001,1,FEMME FITNESS STUDIO,02,20260602,20260602,BA,3629
67131082,0001,1,DS STUDIO DE MUSCULACAO,02,20260603,20260603,SE,3183
67131770,0001,1,,02,20260602,20260602,SP,6291
67133963,0001,1,T.F SPORTS,02,20260603,20260603,RS,9825
67136886,0001,1,,02,20260603,20260603,CE,1411
67146022,0001,1,JAN BERNARDO HIDROGINASTICA,02,20260603,20260603,RN,1765
67146143,0001,1,STUDIO JONATHAN MORAIS CT,02,20260602,20260602,PR,7591
67155329,0001,1,FA TEAM TREINAMENTO,02,20260604,20260604,MG,5051
67165317,0001,1,SAMIRA TORRES STUDIO,02,20260605,20260605,CE,1389
67171211,0001,1,WILL FIT ACADEMIA,02,20260605,20260605,GO,9425
67178790,0001,1,,02,20260606,20260606,SP,7209
07594978,0908,2,,02,20260608,20260608,PE,2531
65822558,0001,1,BOX GYM,08,20260608,20260320,PI,1077
67190539,0001,1,FLUXO FIT,02,20260607,20260607,BA,3321
67203550,0001,1,STUDIO MF.ON,02,20260608,20260608,MG,4865
67204694,0001,1,H2 PERSONAL STUDIO,02,20260603,20260603,SP,6477
67204930,0001,1,LUDMILA PEREIRA - PERSONAL STUDIO,02,20260603,20260603,DF,9701
67206346,0001,1,INSPIRE PILATES,02,20260608,20260608,SP,6953
67207728,0001,1,ACQUAPERSONAL,02,20260608,20260608,RS,7297
67223748,0001,1,STUDIO QUALITA,02,20260602,20260602,RJ,5865
